what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1322131786977
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1322131786999
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1322131787030
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1322131787048
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1322131787067
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1322131787067
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1322131787118
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1322131787133
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1322131787168
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1322131787184
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1322131787205
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1322131787224
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1322131787260
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1322131787260
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1322131787262
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1322131787287
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1322131787305
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1322131787307
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1322131787361
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1322131787362
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1322131787362
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1322131787362
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1322131787376
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1322131787405
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1322131787418
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1322131787419
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1322131787420
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1322131787444
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1322131787502
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1322131787520
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1322131787567
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1322131787627
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1322131787706
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1322131787706
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1322131787783
started,bundle,com.aptana.core,3.0.4.1316811753,"com.aptana.core",1322131787783
started,bundle,com.aptana.core.io,3.0.3.1314315087,"com.aptana.core.io",1322131787841
started,bundle,com.aptana.deploy,3.0.3.1316717271,"com.aptana.deploy",1322131787891
started,bundle,com.aptana.editor.php.epl,3.0.0.1319152896,"com.aptana.editor.php.epl",1322131788001
started,bundle,com.aptana.explorer,3.0.0.1316717122,"com.aptana.explorer",1322131788006
started,bundle,com.aptana.filewatcher,3.0.1.1310677468,"com.aptana.filewatcher",1322131788007
started,bundle,com.aptana.git.core,3.0.0.1316121758,"com.aptana.git.core",1322131788038
started,bundle,com.aptana.git.ui,3.0.3.1316207015,"com.aptana.git.ui",1322131788038
started,bundle,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui",1322131788039
started,bundle,com.aptana.scripting,3.0.0.1319572975,"com.aptana.scripting",1322131788040
started,bundle,com.aptana.scripting.ui,3.0.0.1311950158,"com.aptana.scripting.ui",1322131788042
started,bundle,com.aptana.syncing.core,3.0.0.1308864319,"com.aptana.syncing.core",1322131788043
started,bundle,com.aptana.syncing.ui,3.0.3.1314828554,"com.aptana.syncing.ui",1322131788044
started,bundle,com.aptana.theme,3.0.0.1314215021,"com.aptana.theme",1322131788045
started,bundle,com.aptana.ui,3.0.3.1314215016,"com.aptana.ui",1322131788045
started,bundle,com.aptana.ui.io,3.0.0.1316802113,"com.aptana.ui.io",1322131788046
started,bundle,com.aptana.usage,3.0.0.1319572975,"com.aptana.usage",1322131788079
started,bundle,com.python.pydev.analysis,2.2.2.2011100512,"com.python.pydev.analysis",1322131788173
started,bundle,org.python.pydev,2.2.2.2011100512,"org.python.pydev",1322131788188
started,bundle,org.python.pydev.core,2.2.2.2011100512,"org.python.pydev.core",1322131788252
started,bundle,fr.obeo.acceleo.tools,2.8.0.201102021515,"fr.obeo.acceleo.tools",1322131788297
started,bundle,fr.obeo.dsl.common,3.1.0.201105240107,"fr.obeo.dsl.common",1322131788297
started,bundle,fr.obeo.dsl.common.ui,2.4.0.201105240107,"fr.obeo.dsl.common.ui",1322131788298
started,bundle,fr.obeo.oo15oo.oo19oo,1.6.0.201105240107,"fr.obeo.oo15oo.oo19oo",1322131788298
started,bundle,org.eclipse.dltk.core,2.0.0.v20100603-0936,"org.eclipse.dltk.core",1322131788299
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100524-0038,"org.eclipse.dltk.launching",1322131788300
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1322131788302
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.3.v20111026-0100,"org.eclipse.mylyn.tasks.ui",1322131788309
os,sysinfo,,,"win32",1322131788312
arch,sysinfo,,,"x86",1322131788312
ws,sysinfo,,,"win32",1322131788312
locale,sysinfo,,,"en_US",1322131788312
processors,sysinfo,,,"2",1322131788312
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322131788312
java.runtime.version,sysinfo,,,"1.7.0-b147",1322131788312
java.specification.name,sysinfo,,,"Java Platform API Specification",1322131788312
java.specification.vendor,sysinfo,,,"Oracle Corporation",1322131788312
java.specification.version,sysinfo,,,"1.7",1322131788312
java.vendor,sysinfo,,,"Oracle Corporation",1322131788312
java.version,sysinfo,,,"1.7.0",1322131788312
java.vm.info,sysinfo,,,"mixed mode, sharing",1322131788312
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1322131788312
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322131788312
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1322131788312
java.vm.specification.version,sysinfo,,,"1.7",1322131788312
java.vm.vendor,sysinfo,,,"Oracle Corporation",1322131788312
java.vm.version,sysinfo,,,"21.0-b17",1322131788312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322131788320
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1322131789474
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1322131789475
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1322131789903
started,bundle,org.python.pydev.red_core,2.2.2.2011100512,"org.python.pydev.red_core",1322131792012
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1322131800480
started,bundle,com.aptana.browser,3.0.0.1311379722,"com.aptana.browser",1322131800663
started,bundle,org.eclipse.dltk.ruby.formatter,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.formatter",1322131801508
started,bundle,com.aptana.configurations,3.0.3.1310755723,"com.aptana.configurations",1322131812567
opened,editor,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui.browser.startPage",1322131812582
started,bundle,com.aptana.preview,3.0.0.1309394487,"com.aptana.preview",1322131812740
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132042975
activated,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1322132178684
activated,editor,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui.browser.startPage",1322132178804
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322132178811
activated,editor,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui.browser.startPage",1322132178828
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1322132178877
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322132181130
started,bundle,com.aptana.ui.io.epl,3.0.0.1308864319,"com.aptana.ui.io.epl",1322132283048
started,bundle,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui",1322132293796
started,bundle,org.eclipse.dltk.ruby.core,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.core",1322132294117
started,bundle,com.aptana.ruby.debug.ui,3.0.2.1311188101,"com.aptana.ruby.debug.ui",1322132294737
started,bundle,org.eclipse.dltk.python.core,1.0.0.v20100421-2309,"org.eclipse.dltk.python.core",1322132294914
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1322132294954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132294973
started,bundle,org.eclipse.rse.core,3.2.1.R33x_v201109141647,"org.eclipse.rse.core",1322132295183
started,bundle,org.eclipse.rse.services,3.2.101.R33x_v201109141647,"org.eclipse.rse.services",1322132295295
started,bundle,org.eclipse.rse.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.ui",1322132295902
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.101.R33x_v201107181530,"org.eclipse.rse.subsystems.files.core",1322132295912
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.200.v201101042155,"org.eclipse.rse.subsystems.files.local",1322132295921
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.201.R33x_v201106281309,"org.eclipse.rse.subsystems.shells.core",1322132296339
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.300.v201101042155,"org.eclipse.rse.subsystems.shells.local",1322132296342
started,bundle,org.eclipse.rse.connectorservice.local,2.1.300.v201101042155,"org.eclipse.rse.connectorservice.local",1322132296393
started,bundle,org.eclipse.rse.services.local,2.1.300.v201105311250,"org.eclipse.rse.services.local",1322132296395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132296646
started,bundle,org.eclipse.dltk.tcl.core,2.0.0.v20100524-0038,"org.eclipse.dltk.tcl.core",1322132296689
started,bundle,org.eclipse.dltk.javascript.core,2.0.0.v20100603-0936,"org.eclipse.dltk.javascript.core",1322132296931
started,bundle,org.eclipse.dltk.javascript.parser,2.0.0.v20100520-2203,"org.eclipse.dltk.javascript.parser",1322132296944
started,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1322132297798
started,bundle,org.eclipse.dltk.javascript.formatter,2.0.0.v20100505-1154,"org.eclipse.dltk.javascript.formatter",1322132297830
started,bundle,org.eclipse.dltk.tcl.formatter,2.0.0.v20100616-2015,"org.eclipse.dltk.tcl.formatter",1322132297875
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1322132299028
opened,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322132299072
started,bundle,org.eclipse.dltk.console.ui,2.0.0.v20091203-1154,"org.eclipse.dltk.console.ui",1322132299915
started,bundle,org.eclipse.dltk.tcl.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.tcl.ui",1322132299958
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322132300084
started,bundle,com.aptana.debug.core,3.0.3.1310755723,"com.aptana.debug.core",1322132301330
started,bundle,com.aptana.js.debug.core,3.0.3.1314048057,"com.aptana.js.debug.core",1322132301366
started,bundle,com.aptana.js.debug.ui,3.0.0.1311123158,"com.aptana.js.debug.ui",1322132301418
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1322132301541
started,bundle,org.eclipse.dltk.debug,2.0.0.v20091110-1532,"org.eclipse.dltk.debug",1322132302499
started,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1322132302559
started,bundle,org.eclipse.dltk.ruby.debug.ui,2.0.0.v20100212-1450,"org.eclipse.dltk.ruby.debug.ui",1322132302560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132305404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132309241
opened,view,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui.ScriptExplorer",1322132309653
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1322132310346
activated,perspective,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.RubyPerspective",1322132310401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322132310466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322132310466
started,bundle,org.eclipse.dltk.javascript.ui,2.0.0.v20100520-2203,"org.eclipse.dltk.javascript.ui",1322132317159
started,bundle,org.eclipse.dltk.xotcl.ui,1.0.0.v20100115-2213,"org.eclipse.dltk.xotcl.ui",1322132317217
started,bundle,com.aptana.workbench,3.0.0.1312303461,"com.aptana.workbench",1322132348330
started,bundle,com.aptana.index.core,3.0.0.1316797991,"com.aptana.index.core",1322132348791
started,bundle,com.aptana.editor.common,3.0.3.1319164560,"com.aptana.editor.common",1322132348914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132386378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132391367
activated,editor,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui.browser.startPage",1322132395679
activated,editor,org.eclipse.dltk.ruby.ui,2.0.0.v20100524-0038,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1322132396908
closed,editor,com.aptana.portal.ui,3.0.0.1316445268,"com.aptana.portal.ui.browser.startPage",1322132396909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132402808
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132412131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322132412160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1322132412160
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1322132417000
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1322132417050
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20110510,"org.eclipse.equinox.p2.transport.ecf",1322132419561
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1322132419619
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1322132419676
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1322132419771
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1322132420034
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1322132420047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132420787
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1322132452299
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1322132452474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.installationDialog",1322132452500
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1322132459060
error,log,,,"Provisioning exception",1322132464839
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1322132464927
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110502-1955,"org.eclipse.equinox.frameworkadmin",1322132464965
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1322132465001
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1322132465066
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110510,"org.eclipse.equinox.p2.extensionlocation",1322132465710
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1322132466064
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110506,"org.eclipse.equinox.frameworkadmin.equinox",1322132467214
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132468255
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.install",1322132468304
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1322132470759
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProgressView",1322132470819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322132488533
error,log,,,"HTTP Server 'Gateway Timeout': http://marketplace.obeonetwork.com/updates/od5/compositeContent.xml",1322132513926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138091138
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138091262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138093011
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322138093853
started,bundle,com.aptana.core.epl,3.0.0.1308864319,"com.aptana.core.epl",1322138094341
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1322138095561
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1322138097180
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1322138097180
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1322138097181
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1322138097181
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1322138097182
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1322138097182
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1322138097183
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1322138097183
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1322138097183
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1322138097184
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1322138097184
