what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139938263
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322139941316
started,bundle,com.aptana.editor.yaml,3.0.0.1319152794,"com.aptana.editor.yaml",1322139953828
opened,editor,com.aptana.editor.yaml,3.0.0.1319152794,"com.aptana.editor.yaml",1322139953953
activated,editor,com.aptana.editor.yaml,3.0.0.1319152794,"com.aptana.editor.yaml",1322139954029
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1322139954844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139964338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322139996547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322140008058
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322140034538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322140039925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322140975912
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322140979965
activated,editor,com.aptana.editor.erb,3.0.3.1319152922,"com.aptana.editor.erb.html",1322140981505
